soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus
$1.20M,1200000,"14660 Big Basin Way APT A, Saratoga, CA 95070",14660 Big Basin Way APT A,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
$1.20M,1200000,"14660A Big Basin Way #A, Saratoga, CA 95070",14660A Big Basin Way #A,Saratoga,CA,95070,3,2,1408,CONDO,RECENTLY_SOLD
$1.06M,1060000,"19123 Vineyard Ln, Saratoga, CA 95070",19123 Vineyard Ln,Saratoga,CA,95070,3,3,1612,CONDO,RECENTLY_SOLD
$1.02M,1023000,"19423 Vineyard Ln, Saratoga, CA 95070",19423 Vineyard Ln,Saratoga,CA,95070,3,3,1612,CONDO,RECENTLY_SOLD
"$925,000 ",925000,"19421 Vineyard Ln, Saratoga, CA 95070",19421 Vineyard Ln,Saratoga,CA,95070,2,2,1064,CONDO,RECENTLY_SOLD
"$730,000 ",730000,"14345 Saratoga Ave APT 25, Saratoga, CA 95070",14345 Saratoga Ave APT 25,Saratoga,CA,95070,2,1,953,CONDO,RECENTLY_SOLD
"$867,500 ",867500,"14351 Saratoga Ave APT A, Saratoga, CA 95070",14351 Saratoga Ave APT A,Saratoga,CA,95070,2,2,1252,CONDO,RECENTLY_SOLD
"$830,000 ",830000,"20790 4th St APT 3, Saratoga, CA 95070",20790 4th St APT 3,Saratoga,CA,95070,2,1,876,CONDO,RECENTLY_SOLD
"$905,000 ",905000,"14359 Saratoga Ave APT A, Saratoga, CA 95070",14359 Saratoga Ave APT A,Saratoga,CA,95070,2,2,1210,CONDO,RECENTLY_SOLD
"$750,000 ",750000,"(undisclosed Address), Saratoga, CA 95070",(undisclosed Address),Saratoga,CA,95070,2,1,930,APARTMENT,RECENTLY_SOLD
$1.03M,1030000,"14357 Saratoga Ave APT D, Saratoga, CA 95070",14357 Saratoga Ave APT D,Saratoga,CA,95070,3,2,1429,CONDO,RECENTLY_SOLD
"$825,000 ",825000,"19102 Vineyard Ln, Saratoga, CA 95070",19102 Vineyard Ln,Saratoga,CA,95070,2,2,1132,CONDO,RECENTLY_SOLD
$1.00M,1000000,"14650 Big Basin Way APT A, Saratoga, CA 95070",14650 Big Basin Way APT A,Saratoga,CA,95070,2,2,1276,CONDO,RECENTLY_SOLD
$1.09M,1088000,"19413 Vineyard Ln, Saratoga, CA 95070",19413 Vineyard Ln,Saratoga,CA,95070,3,3,1612,CONDO,RECENTLY_SOLD
$1.69M,1687500,"14677 Fieldstone Dr, Saratoga, CA 95070",14677 Fieldstone Dr,Saratoga,CA,95070,3,3,2243,CONDO,RECENTLY_SOLD
"$410,000 ",410000,"19416 Vineyard Ln, Saratoga, CA 95070",19416 Vineyard Ln,Saratoga,CA,95070,2,2,1064,APARTMENT,RECENTLY_SOLD
$1.20M,1200000,"14662C Big Basin Way #C, Saratoga, CA 95070",14662C Big Basin Way #C,Saratoga,CA,95070,2,2,1232,CONDO,RECENTLY_SOLD
$1.69M,1693500,"25561 Big Basin Way, Saratoga, CA 95070",25561 Big Basin Way,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
"$900,000 ",900000,"20812 4th St APT 23, Saratoga, CA 95070",20812 4th St APT 23,Saratoga,CA,95070,2,2,1158,CONDO,RECENTLY_SOLD
$2.30M,2300000,"13902 Upper Hill Ct, Saratoga, CA 95070",13902 Upper Hill Ct,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
$3.55M,3550000,"13201 Ten Oak Way, Saratoga, CA 95070",13201 Ten Oak Way,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
"$855,000 ",855000,"18931 Sara Park Cir, Saratoga, CA 95070",18931 Sara Park Cir,Saratoga,CA,95070,2,2,1086,CONDO,RECENTLY_SOLD
$1.14M,1140000,"20720 4th St APT 17, Saratoga, CA 95070",20720 4th St APT 17,Saratoga,CA,95070,3,2,1386,CONDO,RECENTLY_SOLD
"$815,500 ",815500,"19220 Vineyard Ln, Saratoga, CA 95070",19220 Vineyard Ln,Saratoga,CA,95070,2,2,1064,CONDO,RECENTLY_SOLD
$1.11M,1110000,"19312 Vineyard Ln, Saratoga, CA 95070",19312 Vineyard Ln,Saratoga,CA,95070,3,3,1612,CONDO,RECENTLY_SOLD
"$730,000 ",730000,"14345 Saratoga Ave APT 37, Saratoga, CA 95070",14345 Saratoga Ave APT 37,Saratoga,CA,95070,1,1,925,CONDO,RECENTLY_SOLD
$2.12M,2120000,"21270 Blue Hills Dr, Saratoga, CA 95070",21270 Blue Hills Dr,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
$2.90M,2900000,"14598 Big Basin Way #C, Saratoga, CA 95070",14598 Big Basin Way #C,Saratoga,CA,95070,4,3,2815,CONDO,RECENTLY_SOLD
"$938,000 ",938000,"18892 Sara Park Cir, Saratoga, CA 95070",18892 Sara Park Cir,Saratoga,CA,95070,3,2,1312,APARTMENT,RECENTLY_SOLD
"$920,000 ",920000,"18942 Sara Park Cir, Saratoga, CA 95070",18942 Sara Park Cir,Saratoga,CA,95070,2,2,1192,CONDO,RECENTLY_SOLD
"$961,000 ",961000,"20780 4th St APT 8, Saratoga, CA 95070",20780 4th St APT 8,Saratoga,CA,95070,2,2,1158,APARTMENT,RECENTLY_SOLD
$1.73M,1730000,"13198 Carrick St, Saratoga, CA 95070",13198 Carrick St,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
"$760,000 ",760000,"20800 4th St APT 6, Saratoga, CA 95070",20800 4th St APT 6,Saratoga,CA,95070,2,1,888,CONDO,RECENTLY_SOLD
"$230,000 ",230000,"14345 Saratoga Ave APT 27, Saratoga, CA 95070",14345 Saratoga Ave APT 27,Saratoga,CA,95070,1,1,925,CONDO,RECENTLY_SOLD
"$815,000 ",815000,"19640 Vineyard Ln, Saratoga, CA 95070",19640 Vineyard Ln,Saratoga,CA,95070,2,2,1191,CONDO,RECENTLY_SOLD
$2.00M,1998000,"20650 4th St APT 2, Saratoga, CA 95070",20650 4th St APT 2,Saratoga,CA,95070,3,3,2195,CONDO,RECENTLY_SOLD
"$900,000 ",900000,"18935 Sara Park Cir, Saratoga, CA 95070",18935 Sara Park Cir,Saratoga,CA,95070,3,2,1312,APARTMENT,RECENTLY_SOLD
"$710,000 ",710000,"19305 Vineyard Ln, Saratoga, CA 95070",19305 Vineyard Ln,Saratoga,CA,95070,2,1,948,CONDO,RECENTLY_SOLD
$1.60M,1600000,"12156 Atrium Dr, Saratoga, CA 95070",12156 Atrium Dr,Saratoga,CA,95070,3,3,2010,CONDO,RECENTLY_SOLD
"$855,000 ",855000,"19115 Vineyard Ln, Saratoga, CA 95070",19115 Vineyard Ln,Saratoga,CA,95070,2,2,1132,CONDO,RECENTLY_SOLD
$3.70M,3700000,"14790 Butano Ter, Saratoga, CA 95070",14790 Butano Ter,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
"$960,000 ",960000,"19534 Vineyard Ln, Saratoga, CA 95070",19534 Vineyard Ln,Saratoga,CA,95070,2,2,1191,CONDO,RECENTLY_SOLD
$1.19M,1190000,"14355 Saratoga Ave APT B, Saratoga, CA 95070",14355 Saratoga Ave APT B,Saratoga,CA,95070,3,2,1429,CONDO,RECENTLY_SOLD
$2.01M,2008000,"20413 Pierce Rd, Saratoga, CA 95070",20413 Pierce Rd,Saratoga,CA,95070,3,3,2420,CONDO,RECENTLY_SOLD
$2.94M,2945000,"18644 Mcfarland Ave, Saratoga, CA 95070",18644 Mcfarland Ave,Saratoga,CA,95070,,,,CONDO,RECENTLY_SOLD
$1.85M,1850000,"14671 Fieldstone Dr, Saratoga, CA 95070",14671 Fieldstone Dr,Saratoga,CA,95070,3,3,2585,CONDO,RECENTLY_SOLD
"$955,000 ",955000,"14333 Saratoga Ave APT 23, Saratoga, CA 95070",14333 Saratoga Ave APT 23,Saratoga,CA,95070,2,2,1218,CONDO,RECENTLY_SOLD
"$710,000 ",710000,"19309 Vineyard Ln, Saratoga, CA 95070",19309 Vineyard Ln,Saratoga,CA,95070,1,1,768,CONDO,RECENTLY_SOLD
"$949,000 ",949000,"18906 Sara Park Cir, Saratoga, CA 95070",18906 Sara Park Cir,Saratoga,CA,95070,2,2,1228,CONDO,RECENTLY_SOLD
$1.01M,1008000,"14333 Saratoga Ave APT 24, Saratoga, CA 95070",14333 Saratoga Ave APT 24,Saratoga,CA,95070,2,2,1218,APARTMENT,RECENTLY_SOLD
$1.18M,1180000,"14658B Big Basin Way #B, Saratoga, CA 95070",14658B Big Basin Way #B,Saratoga,CA,95070,2,2,1232,CONDO,RECENTLY_SOLD
$1.00M,1000000,"20780 4th St APT 12, Saratoga, CA 95070",20780 4th St APT 12,Saratoga,CA,95070,2,2,1158,CONDO,RECENTLY_SOLD
"$293,000 ",293000,"19117 Vineyard Ln, Saratoga, CA 95070",19117 Vineyard Ln,Saratoga,CA,95070,1,1,768,APARTMENT,RECENTLY_SOLD
"$665,000 ",665000,"19208 Vineyard Ln, Saratoga, CA 95070",19208 Vineyard Ln,Saratoga,CA,95070,1,1,768,CONDO,RECENTLY_SOLD
$1.07M,1075000,"14355 Saratoga Ave APT A, Saratoga, CA 95070",14355 Saratoga Ave APT A,Saratoga,CA,95070,3,2,1429,CONDO,RECENTLY_SOLD
$1.06M,1065000,"19546 Vineyard Ln, Saratoga, CA 95070",19546 Vineyard Ln,Saratoga,CA,95070,2,3,1511,CONDO,RECENTLY_SOLD
"$972,500 ",972500,"20790 4th St APT 5, Saratoga, CA 95070",20790 4th St APT 5,Saratoga,CA,95070,2,2,1158,CONDO,RECENTLY_SOLD
"$615,000 ",615000,"21109 Gary Dr APT 108, Hayward, CA 94546",21109 Gary Dr APT 108,Hayward,CA,94546,2,2,1070,CONDO,RECENTLY_SOLD
"$435,000 ",435000,"27525 Tyrrell Ave #A, Hayward, CA 94544",27525 Tyrrell Ave #A,Hayward,CA,94544,2,1,916,CONDO,RECENTLY_SOLD
"$792,490 ",792490,"135 Vivid Ln, Hayward, CA 94544",135 Vivid Ln,Hayward,CA,94544,2,3,1718,CONDO,RECENTLY_SOLD
"$725,000 ",725000,"1272 Martin Luther King Dr, Hayward, CA 94541",1272 Martin Luther King Dr,Hayward,CA,94541,2,3,1227,CONDO,RECENTLY_SOLD
"$732,000 ",732000,"29450 Dixon St, Hayward, CA 94544",29450 Dixon St,Hayward,CA,94544,2,2,1286,CONDO,RECENTLY_SOLD
"$900,000 ",900000,"216 Spring Harvest Rd, Hayward, CA 94544",216 Spring Harvest Rd,Hayward,CA,94544,4,3,1812,CONDO,RECENTLY_SOLD
"$527,000 ",527000,"27746 Del Norte Ct, Hayward, CA 94545",27746 Del Norte Ct,Hayward,CA,94545,3,2,1254,CONDO,RECENTLY_SOLD
"$650,000 ",650000,"183 Sunset Blvd, Hayward, CA 94541",183 Sunset Blvd,Hayward,CA,94541,8,4,3480,APARTMENT,RECENTLY_SOLD
"$730,000 ",730000,"634 Plaza Pl, Hayward, CA 94541",634 Plaza Pl,Hayward,CA,94541,2,2,1700,CONDO,RECENTLY_SOLD
"$480,000 ",480000,"1256 Stanhope Ln APT 156, Hayward, CA 94545",1256 Stanhope Ln APT 156,Hayward,CA,94545,2,2,1007,CONDO,RECENTLY_SOLD
"$778,888 ",778888,"1265 George Cir, Hayward, CA 94541",1265 George Cir,Hayward,CA,94541,3,3,1809,CONDO,RECENTLY_SOLD
"$562,000 ",562000,"1724 Sumner Pl, Hayward, CA 94541",1724 Sumner Pl,Hayward,CA,94541,2,3,1020,CONDO,RECENTLY_SOLD
"$482,000 ",482000,"25192 Copa Del Oro Dr UNIT 203, Hayward, CA 94545",25192 Copa Del Oro Dr UNIT 203,Hayward,CA,94545,2,2,865,CONDO,RECENTLY_SOLD
"$910,000 ",910000,"223 Burbank St, Hayward, CA 94541",223 Burbank St,Hayward,CA,94541,3,4,1716,CONDO,RECENTLY_SOLD
"$735,000 ",735000,"611 Artistic Pl, Hayward, CA 94541",611 Artistic Pl,Hayward,CA,94541,3,2,1700,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"673 Royston Ln APT 333, Hayward, CA 94544",673 Royston Ln APT 333,Hayward,CA,94544,2,2,906,CONDO,RECENTLY_SOLD
"$669,000 ",669000,"25445 Southwick Dr APT 103, Hayward, CA 94544",25445 Southwick Dr APT 103,Hayward,CA,94544,2,3,1500,CONDO,RECENTLY_SOLD
"$808,000 ",808000,"29610 Sohay Loop, Hayward, CA 94544",29610 Sohay Loop,Hayward,CA,94544,2,3,1718,CONDO,RECENTLY_SOLD
"$420,000 ",420000,"27505 Tampa Ave APT 4, Hayward, CA 94544",27505 Tampa Ave APT 4,Hayward,CA,94544,2,2,910,CONDO,RECENTLY_SOLD
"$428,000 ",428000,"725 Auburn Pl APT 101, Hayward, CA 94544",725 Auburn Pl APT 101,Hayward,CA,94544,2,2,1000,CONDO,RECENTLY_SOLD
"$595,000 ",595000,"22914 Grand St #1, Hayward, CA 94541",22914 Grand St #1,Hayward,CA,94541,2,3,1262,CONDO,RECENTLY_SOLD
"$481,000 ",481000,"926 Cheryl Ann Cir APT 21, Hayward, CA 94544",926 Cheryl Ann Cir APT 21,Hayward,CA,94544,2,2,1060,CONDO,RECENTLY_SOLD
"$373,000 ",373000,"25129 Copa Del Oro Dr UNIT 104, Hayward, CA 94545",25129 Copa Del Oro Dr UNIT 104,Hayward,CA,94545,1,1,608,CONDO,RECENTLY_SOLD
"$375,000 ",375000,"25129 Copa Del Oro Dr UNIT 151, Hayward, CA 94545",25129 Copa Del Oro Dr UNIT 151,Hayward,CA,94545,1,1,608,CONDO,RECENTLY_SOLD
$1.06M,1065000,"1409 Poppy Ln, Hayward, CA 94545",1409 Poppy Ln,Hayward,CA,94545,3,2.5,2350,CONDO,RECENTLY_SOLD
"$355,000 ",355000,"29630 Mountain Oak Ct APT 53, Hayward, CA 94544",29630 Mountain Oak Ct APT 53,Hayward,CA,94544,1,1,579,CONDO,RECENTLY_SOLD
"$462,000 ",462000,"25073 Copa Del Oro Dr UNIT 102, Hayward, CA 94545",25073 Copa Del Oro Dr UNIT 102,Hayward,CA,94545,2,2,855,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"683 Newbury Ln APT 276, Hayward, CA 94544",683 Newbury Ln APT 276,Hayward,CA,94544,2,2,906,CONDO,RECENTLY_SOLD
"$390,000 ",390000,"949 Fletcher Ln #111, Hayward, CA 94541",949 Fletcher Ln #111,Hayward,CA,94541,1,1,730,CONDO,RECENTLY_SOLD
$1.00M,1000000,"30110 Vanderbilt St, Hayward, CA 94544",30110 Vanderbilt St,Hayward,CA,94544,4,2,2100,CONDO,RECENTLY_SOLD
"$390,000 ",390000,"945 Fletcher Ln #111, Hayward, CA 94544",945 Fletcher Ln #111,Hayward,CA,94544,1,1,730,CONDO,RECENTLY_SOLD
"$723,000 ",723000,"51 Trestle Dr #51, Hayward, CA 94544",51 Trestle Dr #51,Hayward,CA,94544,3,3,1585,CONDO,RECENTLY_SOLD
"$520,000 ",520000,"47 Raintree Ct APT 6, Hayward, CA 94544",47 Raintree Ct APT 6,Hayward,CA,94544,3,2,1100,CONDO,RECENTLY_SOLD
"$650,000 ",650000,"657 Atherton Pl #413, Hayward, CA 94541",657 Atherton Pl #413,Hayward,CA,94541,2,2.5,1075,CONDO,RECENTLY_SOLD
"$578,000 ",578000,"27605 Del Norte Ct, Hayward, CA 94545",27605 Del Norte Ct,Hayward,CA,94545,3,2,1254,CONDO,RECENTLY_SOLD
"$760,000 ",760000,"627 Moss Way, Hayward, CA 94541",627 Moss Way,Hayward,CA,94541,3,3,1704,CONDO,RECENTLY_SOLD
"$425,000 ",425000,"260 Industrial Pkwy APT 14, Hayward, CA 94544",260 Industrial Pkwy APT 14,Hayward,CA,94544,2,2,952,CONDO,RECENTLY_SOLD
"$825,000 ",825000,"241 Spring Harvest Rd, Hayward, CA 94544",241 Spring Harvest Rd,Hayward,CA,94544,3,3,1611,CONDO,RECENTLY_SOLD
"$425,000 ",425000,"26953 Hayward Blvd APT 110, Hayward, CA 94542",26953 Hayward Blvd APT 110,Hayward,CA,94542,1,1,869,CONDO,RECENTLY_SOLD
"$960,000 ",960000,"509 Staccato Pl, Hayward, CA 94541",509 Staccato Pl,Hayward,CA,94541,3,4,1915,CONDO,RECENTLY_SOLD
"$775,000 ",775000,"1323 Martin Luther King Dr, Hayward, CA 94541",1323 Martin Luther King Dr,Hayward,CA,94541,3,3,1809,CONDO,RECENTLY_SOLD
"$361,000 ",361000,"655 River Oak Way APT 42, Hayward, CA 94544",655 River Oak Way APT 42,Hayward,CA,94544,1,1,531,CONDO,RECENTLY_SOLD
"$725,000 ",725000,"22853 Paseo Pl, Hayward, CA 94541",22853 Paseo Pl,Hayward,CA,94541,3,2,1700,CONDO,RECENTLY_SOLD
"$420,000 ",420000,"16 Orchard Cir, Hayward, CA 94544",16 Orchard Cir,Hayward,CA,94544,3,3,2043,CONDO,RECENTLY_SOLD
"$550,000 ",550000,"249 Laurel Ave, Hayward, CA 94541",249 Laurel Ave,Hayward,CA,94541,3,3,1343,CONDO,RECENTLY_SOLD
"$540,000 ",540000,"26953 Hayward Blvd APT 203, Hayward, CA 94542",26953 Hayward Blvd APT 203,Hayward,CA,94542,2,2,1210,CONDO,RECENTLY_SOLD
"$395,000 ",395000,"26837 Hayward Blvd, Hayward, CA 94542",26837 Hayward Blvd,Hayward,CA,94542,2,2,839,CONDO,RECENTLY_SOLD
"$635,000 ",635000,"18448 Standish Ave, Hayward, CA 94541",18448 Standish Ave,Hayward,CA,94541,2,1,900,CONDO,RECENTLY_SOLD
"$410,000 ",410000,"355 Laurel Ave APT 11, Hayward, CA 94541",355 Laurel Ave APT 11,Hayward,CA,94541,2,2,882,CONDO,RECENTLY_SOLD
"$540,000 ",540000,"26953 Hayward Blvd, Hayward, CA 94542",26953 Hayward Blvd,Hayward,CA,94542,2,2,1208,CONDO,RECENTLY_SOLD
"$515,000 ",515000,"25912 Hayward Blvd APT 207, Hayward, CA 94542",25912 Hayward Blvd APT 207,Hayward,CA,94542,2,2,1307,CONDO,RECENTLY_SOLD
"$410,000 ",410000,"2438 Saint Helena Dr APT 6, Hayward, CA 94542",2438 Saint Helena Dr APT 6,Hayward,CA,94542,1,1,705,CONDO,RECENTLY_SOLD
"$313,000 ",313000,"260 Industrial Pkwy APT 26, Hayward, CA 94544",260 Industrial Pkwy APT 26,Hayward,CA,94544,1,1,686,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"933 Cheryl Ann Cir, Hayward, CA 94544",933 Cheryl Ann Cir,Hayward,CA,94544,2,2,1060,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"933 Cheryl Ann Cir APT 7, Hayward, CA 94544",933 Cheryl Ann Cir APT 7,Hayward,CA,94544,2,2,1060,CONDO,RECENTLY_SOLD
"$470,000 ",470000,"29591 Vanderbilt St APT 308, Hayward, CA 94544",29591 Vanderbilt St APT 308,Hayward,CA,94544,2,2,878,CONDO,RECENTLY_SOLD
"$495,000 ",495000,"24626 Diamond Ridge Dr, Hayward, CA 94544",24626 Diamond Ridge Dr,Hayward,CA,94544,2,1,870,CONDO,RECENTLY_SOLD
"$750,000 ",750000,"1147 Martin Luther King Dr, Hayward, CA 94541",1147 Martin Luther King Dr,Hayward,CA,94541,3,3,1704,CONDO,RECENTLY_SOLD
"$460,888 ",460888,"1003 Cheryl Ann Cir APT 58, Hayward, CA 94544",1003 Cheryl Ann Cir APT 58,Hayward,CA,94544,2,2,1060,CONDO,RECENTLY_SOLD
"$461,000 ",461000,"1003 Cheryl Ann Cir, Hayward, CA 94544",1003 Cheryl Ann Cir,Hayward,CA,94544,2,2,1060,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"605 Burnley Ln, Hayward, CA 94541",605 Burnley Ln,Hayward,CA,94541,3,2.5,1468,CONDO,RECENTLY_SOLD
"$378,600 ",378600,"725 Essex Ct APT 194, Hayward, CA 94544",725 Essex Ct APT 194,Hayward,CA,94544,1,1,643,CONDO,RECENTLY_SOLD
"$450,000 ",450000,"20701 Marion St, Hayward, CA 94541",20701 Marion St,Hayward,CA,94541,5,5,2237,APARTMENT,RECENTLY_SOLD
"$768,000 ",768000,"1128 Martin Luther King Dr, Hayward, CA 94541",1128 Martin Luther King Dr,Hayward,CA,94541,3,3,1809,CONDO,RECENTLY_SOLD
"$515,000 ",515000,"11 Raintree Ct APT 17, Hayward, CA 94544",11 Raintree Ct APT 17,Hayward,CA,94544,2,2,1100,CONDO,RECENTLY_SOLD
"$515,000 ",515000,"11 Raintree Ct APT 16, Hayward, CA 94544",11 Raintree Ct APT 16,Hayward,CA,94544,2,2,1100,CONDO,RECENTLY_SOLD
"$480,000 ",480000,"22820 Parkhill Ct APT 6, Hayward, CA 94541",22820 Parkhill Ct APT 6,Hayward,CA,94541,2,2,1063,CONDO,RECENTLY_SOLD
"$369,000 ",369000,"687 Royston Ln APT 126, Hayward, CA 94544",687 Royston Ln APT 126,Hayward,CA,94544,1,1,643,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"18 Crystal Gate Cmn, Hayward, CA 94544",18 Crystal Gate Cmn,Hayward,CA,94544,1,1,870,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"680 Dartmore Ln, Hayward, CA 94544",680 Dartmore Ln,Hayward,CA,94544,2,2,906,CONDO,RECENTLY_SOLD
"$350,000 ",350000,"665 Dartmore Ln APT 356, Hayward, CA 94544",665 Dartmore Ln APT 356,Hayward,CA,94544,1,1,643,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"680 Dartmore Ln APT 261, Hayward, CA 94544",680 Dartmore Ln APT 261,Hayward,CA,94544,2,2,906,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"1234 Stanhope Ln APT 262, Hayward, CA 94545",1234 Stanhope Ln APT 262,Hayward,CA,94545,2,2,1007,CONDO,RECENTLY_SOLD
"$446,000 ",446000,"30 Leighty Ct, Hayward, CA 94541",30 Leighty Ct,Hayward,CA,94541,2,2,864,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"699 Dartmoor Ln #270, Hayward, CA 94544",699 Dartmoor Ln #270,Hayward,CA,94544,1,1,643,CONDO,RECENTLY_SOLD
"$585,000 ",585000,"21109 Gary Dr APT 120, Hayward, CA 94546",21109 Gary Dr APT 120,Hayward,CA,94546,2,2,1037,CONDO,RECENTLY_SOLD
"$446,000 ",446000,"30 Leighty Ct #3, Hayward, CA 94541",30 Leighty Ct #3,Hayward,CA,94541,2,2,864,CONDO,RECENTLY_SOLD
"$187,500 ",187500,"22961 Sutro St, Hayward, CA 94541",22961 Sutro St,Hayward,CA,94541,2,2,1025,CONDO,RECENTLY_SOLD
"$515,000 ",515000,"26953 Hayward Blvd, Hayward, CA 94542",26953 Hayward Blvd,Hayward,CA,94542,2,2,1208,CONDO,RECENTLY_SOLD
"$480,000 ",480000,"981 Cheryl Ann Cir APT 40, Hayward, CA 94544",981 Cheryl Ann Cir APT 40,Hayward,CA,94544,3,2,1245,CONDO,RECENTLY_SOLD
"$515,000 ",515000,"26953 Hayward Blvd APT 304, Hayward, CA 94542",26953 Hayward Blvd APT 304,Hayward,CA,94542,2,2,1208,CONDO,RECENTLY_SOLD
"$425,000 ",425000,"658 River Oak Way APT 79, Hayward, CA 94544",658 River Oak Way APT 79,Hayward,CA,94544,2,1,723,CONDO,RECENTLY_SOLD
"$883,500 ",883500,"230 Alden Rd, Hayward, CA 94541",230 Alden Rd,Hayward,CA,94541,5,3,2182,APARTMENT,RECENTLY_SOLD
"$495,000 ",495000,"22820 Parkhill Ct APT 1, Hayward, CA 94541",22820 Parkhill Ct APT 1,Hayward,CA,94541,2,2,1063,CONDO,RECENTLY_SOLD
"$450,000 ",450000,"22537 Center St #207, Hayward, CA 94541",22537 Center St #207,Hayward,CA,94541,2,2,914,CONDO,RECENTLY_SOLD
"$357,500 ",357500,"27519 Tyrrell Ave #C, Hayward, CA 94544",27519 Tyrrell Ave #C,Hayward,CA,94544,2,1,802,CONDO,RECENTLY_SOLD
"$845,370 ",845370,"133 Nexa Ct, Hayward, CA 94544",133 Nexa Ct,Hayward,CA,94544,3,4,1760,CONDO,RECENTLY_SOLD
"$500,000 ",500000,"47 Raintree Ct APT 7, Hayward, CA 94544",47 Raintree Ct APT 7,Hayward,CA,94544,2,2,1100,CONDO,RECENTLY_SOLD
"$403,000 ",403000,"2437 Saint Helena Dr, Hayward, CA 94542",2437 Saint Helena Dr,Hayward,CA,94542,1,1,705,CONDO,RECENTLY_SOLD
"$667,000 ",667000,"22843 Paseo Pl, Hayward, CA 94541",22843 Paseo Pl,Hayward,CA,94541,2,2,1700,CONDO,RECENTLY_SOLD
"$315,000 ",315000,"27505 Tampa Ave, Hayward, CA 94544",27505 Tampa Ave,Hayward,CA,94544,2,1.5,910,CONDO,RECENTLY_SOLD
"$369,000 ",369000,"705 Canonbury Way APT 285, Hayward, CA 94544",705 Canonbury Way APT 285,Hayward,CA,94544,1,1,643,CONDO,RECENTLY_SOLD
"$590,000 ",590000,"809 Hancock St #3, Hayward, CA 94544",809 Hancock St #3,Hayward,CA,94544,2,3,1215,CONDO,RECENTLY_SOLD
"$315,000 ",315000,"27505 Tampa Ave APT 18, Hayward, CA 94544",27505 Tampa Ave APT 18,Hayward,CA,94544,2,2,910,CONDO,RECENTLY_SOLD
"$497,500 ",497500,"187 Sonas Dr, Hayward, CA 94542",187 Sonas Dr,Hayward,CA,94542,3,2.5,2650,CONDO,RECENTLY_SOLD
"$395,000 ",395000,"1002 Cheryl Ann Cir APT 47, Hayward, CA 94544",1002 Cheryl Ann Cir APT 47,Hayward,CA,94544,2,1,977,CONDO,RECENTLY_SOLD
"$17,858 ",17858,"15 Astrida Dr APT 7, Hayward, CA 94544",15 Astrida Dr APT 7,Hayward,CA,94544,3,2.5,1425,CONDO,RECENTLY_SOLD
"$765,000 ",765000,"127 Cypress Loop, Hayward, CA 94544",127 Cypress Loop,Hayward,CA,94544,3,3,1707,CONDO,RECENTLY_SOLD
"$515,000 ",515000,"921 Cheryl Ann Cir APT 4, Hayward, CA 94544",921 Cheryl Ann Cir APT 4,Hayward,CA,94544,3,2,1245,CONDO,RECENTLY_SOLD
"$698,145 ",698145,"25250 Villager Ln, Hayward, CA 94544",25250 Villager Ln,Hayward,CA,94544,,,,CONDO,RECENTLY_SOLD
"$156,000 ",156000,"373 Toscana Way, Hayward, CA 94545",373 Toscana Way,Hayward,CA,94545,4,2.5,2138,CONDO,RECENTLY_SOLD
"$515,000 ",515000,"921 Cheryl Ann Cir, Hayward, CA 94544",921 Cheryl Ann Cir,Hayward,CA,94544,3,2,1245,CONDO,RECENTLY_SOLD
"$425,000 ",425000,"1352 D St, Hayward, CA 94541",1352 D St,Hayward,CA,94541,3,2,1566,APARTMENT,RECENTLY_SOLD
"$485,000 ",485000,"1234 Stanhope Ln APT 265, Hayward, CA 94545",1234 Stanhope Ln APT 265,Hayward,CA,94545,2,2,1007,CONDO,RECENTLY_SOLD
"$580,000 ",580000,"25119 Angelina Ln #15, Hayward, CA 94544",25119 Angelina Ln #15,Hayward,CA,94544,2,3,1274,CONDO,RECENTLY_SOLD
"$537,500 ",537500,"21071 Gary Dr APT 112, Hayward, CA 94546",21071 Gary Dr APT 112,Hayward,CA,94546,2,1,1118,CONDO,RECENTLY_SOLD
"$528,000 ",528000,"27770 Del Norte Ct, Hayward, CA 94545",27770 Del Norte Ct,Hayward,CA,94545,3,2,1254,CONDO,RECENTLY_SOLD
"$408,000 ",408000,"918 Cheryl Ann Cir APT 19, Hayward, CA 94544",918 Cheryl Ann Cir APT 19,Hayward,CA,94544,2,2,1060,CONDO,RECENTLY_SOLD
